frame,track_id,class_name,warning_type,distance_m,ttc_s,x1,y1,x2,y2
2136,320,car,FRONT OBJECT,34.6,5.6,638.8,475.8,690.8,514.8
2137,313,car,FRONT OBJECT,10.7,,664.8,464.9,797.5,591.6
2137,320,car,FRONT OBJECT,34.7,5.3,637.5,475.7,689.6,514.6
2138,313,car,FRONT OBJECT,10.8,,664.7,465.2,796.0,590.4
2138,320,car,FRONT OBJECT,33.9,5.7,634.8,475.5,688.1,515.4
2139,313,car,FRONT OBJECT,10.9,,664.3,465.5,794.9,589.8
2139,320,car,FRONT OBJECT,33.4,6.0,633.3,475.2,687.5,515.6
2140,313,car,FRONT OBJECT,11.0,,663.9,465.9,793.7,589.1
2140,320,car,FRONT OBJECT,33.3,6.0,631.2,475.1,685.5,515.7
2140,321,truck,VEHICLE TOO CLOSE,10.4,,769.1,359.9,1056.3,585.4
2141,313,car,FRONT OBJECT,11.0,,662.5,466.0,792.6,589.3
2141,320,car,FRONT OBJECT,32.7,5.4,629.5,475.0,684.8,516.2
2141,321,truck,VEHICLE TOO CLOSE,10.3,,767.3,359.8,1055.8,586.2
2142,313,car,FRONT OBJECT,11.0,,661.8,466.0,791.6,589.1
2142,320,car,FRONT OBJECT,32.3,4.8,625.9,474.8,681.8,516.5
2142,321,truck,VEHICLE TOO CLOSE,10.4,,766.8,360.5,1054.2,586.2
2143,313,car,FRONT OBJECT,10.9,,660.4,466.0,790.6,589.4
2143,320,car,FRONT OBJECT,32.1,4.1,623.9,474.7,680.1,516.8
2143,321,truck,VEHICLE TOO CLOSE,10.2,,764.3,360.4,1054.9,588.8
2144,313,car,FRONT OBJECT,11.0,,660.1,466.1,789.6,589.1
2144,320,car,FRONT OBJECT,31.6,3.2,622.2,474.6,679.1,517.4
2144,321,truck,VEHICLE TOO CLOSE,10.2,6.8,764.5,360.1,1057.3,590.2
2145,313,car,FRONT OBJECT,11.0,,659.1,466.2,788.4,589.0
2145,320,car,FRONT OBJECT,31.2,2.6,620.5,474.4,678.3,517.6
2145,320,car,TTC WARNING,31.2,2.6,620.5,474.4,678.3,517.6
2145,321,truck,VEHICLE TOO CLOSE,10.1,5.9,762.9,359.8,1056.7,590.8
2146,313,car,FRONT OBJECT,11.0,,658.5,466.2,787.1,588.7
2146,320,car,FRONT OBJECT,30.6,2.4,618.0,474.0,676.6,518.2
2146,320,car,TTC WARNING,30.6,2.4,618.0,474.0,676.6,518.2
2146,321,truck,VEHICLE TOO CLOSE,10.2,7.9,763.7,359.8,1054.3,588.2
2147,313,car,FRONT OBJECT,11.1,,657.9,466.3,786.1,588.4
2147,320,car,FRONT OBJECT,30.5,2.6,616.8,474.0,675.6,518.2
2147,320,car,TTC WARNING,30.5,2.6,616.8,474.0,675.6,518.2
2147,321,truck,VEHICLE TOO CLOSE,10.2,10.2,762.2,359.5,1054.7,589.2
2148,313,car,FRONT OBJECT,11.1,,658.3,466.2,786.1,588.1
2148,320,car,FRONT OBJECT,30.8,3.0,614.0,474.0,671.8,517.8
2148,321,truck,VEHICLE TOO CLOSE,10.2,12.7,759.4,359.8,1052.0,589.8
2149,313,car,FRONT OBJECT,11.1,,657.8,466.3,784.7,587.6
2149,320,car,FRONT OBJECT,30.7,3.3,611.5,473.9,669.1,517.9
2149,321,truck,VEHICLE TOO CLOSE,10.2,15.6,758.2,359.4,1051.0,589.9
2150,313,car,FRONT OBJECT,11.2,,657.6,466.7,783.4,587.3
2150,320,car,FRONT OBJECT,30.2,3.8,609.1,473.7,667.3,518.5
2150,321,truck,VEHICLE TOO CLOSE,10.0,13.7,754.6,356.5,1050.9,590.5
2151,313,car,FRONT OBJECT,11.4,,658.3,466.6,781.9,585.0
2151,317,car,VEHICLE TOO CLOSE,7.3,0.7,203.6,469.1,472.8,653.1
2151,317,car,TTC WARNING,7.3,0.7,203.6,469.1,472.8,653.1
2151,320,car,FRONT OBJECT,30.0,4.1,606.9,473.5,665.4,518.5
2152,313,car,FRONT OBJECT,11.3,,657.3,466.5,781.3,585.6
2152,317,car,VEHICLE TOO CLOSE,5.9,0.5,155.0,466.8,483.1,693.7
2152,317,car,TTC WARNING,5.9,0.5,155.0,466.8,483.1,693.7
2152,320,car,FRONT OBJECT,29.3,3.9,604.1,472.7,663.8,518.8
2153,313,car,FRONT OBJECT,11.4,,657.5,466.3,780.2,584.3
2153,317,car,VEHICLE TOO CLOSE,5.9,0.4,131.4,465.9,465.1,695.9
2153,317,car,TTC WARNING,5.9,0.4,131.4,465.9,465.1,695.9
2153,320,car,FRONT OBJECT,29.0,3.9,602.3,472.1,662.2,518.5
2154,313,car,FRONT OBJECT,11.4,,656.5,466.0,779.3,584.4
2154,317,car,VEHICLE TOO CLOSE,5.6,0.4,94.0,465.0,448.5,708.2
2154,317,car,TTC WARNING,5.6,0.4,94.0,465.0,448.5,708.2
2154,320,car,FRONT OBJECT,28.2,3.3,600.3,471.6,661.6,519.4
2154,321,truck,VEHICLE TOO CLOSE,10.4,,756.7,358.2,1041.9,583.9
2155,313,car,FRONT OBJECT,11.4,,655.9,465.7,778.5,584.0
2155,317,car,VEHICLE TOO CLOSE,5.3,0.3,49.8,463.9,423.9,716.5
2155,317,car,TTC WARNING,5.3,0.3,49.8,463.9,423.9,716.5
2155,320,car,FRONT OBJECT,28.3,3.1,598.3,471.2,659.5,518.9
2155,321,truck,VEHICLE TOO CLOSE,10.3,,754.5,356.4,1040.7,584.5
2156,313,car,FRONT OBJECT,11.6,,656.1,465.6,776.6,581.7
2156,317,car,VEHICLE TOO CLOSE,5.2,0.4,24.7,461.9,410.9,720.0
2156,317,car,TTC WARNING,5.2,0.4,24.7,461.9,410.9,720.0
2156,320,car,FRONT OBJECT,27.9,2.7,596.1,471.2,658.1,519.5
2156,320,car,TTC WARNING,27.9,2.7,596.1,471.2,658.1,519.5
2156,321,truck,VEHICLE TOO CLOSE,10.1,,752.1,351.9,1041.6,584.4
2157,313,car,FRONT OBJECT,11.7,,655.2,465.0,775.0,580.4
2157,317,car,VEHICLE TOO CLOSE,5.2,0.4,6.4,459.0,401.6,720.0
2157,317,car,TTC WARNING,5.2,0.4,6.4,459.0,401.6,720.0
2157,320,car,FRONT OBJECT,27.1,2.2,592.8,471.0,656.4,520.8
2157,320,car,TTC WARNING,27.1,2.2,592.8,471.0,656.4,520.8
2157,321,truck,VEHICLE TOO CLOSE,10.0,,752.7,350.5,1041.4,583.5
2158,313,car,FRONT OBJECT,11.7,,654.8,464.7,774.5,579.8
2158,317,car,VEHICLE TOO CLOSE,5.1,0.5,0.0,455.9,391.3,720.0
2158,317,car,TTC WARNING,5.1,0.5,0.0,455.9,391.3,720.0
2158,320,car,FRONT OBJECT,27.0,2.1,590.1,470.6,653.5,520.5
2158,320,car,TTC WARNING,27.0,2.1,590.1,470.6,653.5,520.5
2158,321,truck,VEHICLE TOO CLOSE,10.3,6.9,755.4,353.8,1037.4,581.9
2159,313,car,FRONT OBJECT,11.7,,654.4,464.5,774.1,579.9
2159,317,car,VEHICLE TOO CLOSE,5.1,0.6,0.0,453.5,386.1,720.0
2159,317,car,TTC WARNING,5.1,0.6,0.0,453.5,386.1,720.0
2159,320,car,FRONT OBJECT,26.8,2.2,587.5,470.7,651.1,521.1
2159,320,car,TTC WARNING,26.8,2.2,587.5,470.7,651.1,521.1
2159,321,truck,VEHICLE TOO CLOSE,10.3,20.0,755.7,353.8,1036.5,581.4
2160,313,car,FRONT OBJECT,11.9,,654.5,464.4,772.4,578.0
2160,317,car,VEHICLE TOO CLOSE,5.0,0.9,0.0,450.0,371.3,720.0
2160,317,car,TTC WARNING,5.0,0.9,0.0,450.0,371.3,720.0
2160,320,car,FRONT OBJECT,27.3,2.7,586.5,470.7,648.7,520.2
2160,320,car,TTC WARNING,27.3,2.7,586.5,470.7,648.7,520.2
2160,321,truck,VEHICLE TOO CLOSE,10.2,,755.3,351.8,1037.8,581.4
2161,313,car,FRONT OBJECT,11.9,,654.3,464.4,771.9,577.6
2161,317,car,VEHICLE TOO CLOSE,4.9,1.5,0.0,444.3,351.8,720.0
2161,317,car,TTC WARNING,4.9,1.5,0.0,444.3,351.8,720.0
2161,320,car,FRONT OBJECT,27.1,3.4,585.5,470.0,647.9,519.8
2161,321,truck,VEHICLE TOO CLOSE,10.1,16.6,754.6,349.2,1039.5,581.7
2162,313,car,FRONT OBJECT,11.9,,654.0,464.4,771.8,578.0
2162,317,car,VEHICLE TOO CLOSE,4.8,1.6,0.0,437.6,330.0,720.0
2162,317,car,TTC WARNING,4.8,1.6,0.0,437.6,330.0,720.0
2162,320,car,FRONT OBJECT,27.4,4.9,582.6,470.6,644.1,519.9
2162,321,truck,VEHICLE TOO CLOSE,10.0,11.8,754.6,347.1,1041.0,581.8
2163,313,car,FRONT OBJECT,11.9,,653.7,464.3,771.6,578.1
2163,317,car,VEHICLE TOO CLOSE,4.7,1.9,0.0,431.1,308.1,720.0
2163,317,car,TTC WARNING,4.7,1.9,0.0,431.1,308.1,720.0
2163,320,car,FRONT OBJECT,27.2,7.9,580.3,470.8,642.1,520.4
2163,321,truck,VEHICLE TOO CLOSE,10.2,17.0,756.9,350.7,1036.6,580.5
2164,313,car,FRONT OBJECT,11.8,,653.3,464.3,771.9,578.8
2164,320,car,FRONT OBJECT,26.2,6.7,576.7,471.0,640.8,522.6
2164,321,truck,VEHICLE TOO CLOSE,10.3,,757.9,353.2,1034.7,580.7
2165,313,car,FRONT OBJECT,11.7,,653.4,464.2,772.5,579.5
2165,320,car,FRONT OBJECT,25.7,6.0,573.9,471.2,638.9,523.8
2165,321,truck,VEHICLE TOO CLOSE,10.3,,758.1,354.2,1035.1,581.9
2166,313,car,FRONT OBJECT,11.8,,653.3,463.8,771.5,578.4
2166,320,car,FRONT OBJECT,24.5,3.8,570.6,470.7,638.2,525.7
2166,321,truck,VEHICLE TOO CLOSE,10.3,,760.0,354.5,1037.5,582.5
2167,313,car,FRONT OBJECT,11.8,,653.2,463.9,771.5,578.6
2167,320,car,FRONT OBJECT,24.1,2.5,568.1,470.2,636.8,526.3
2167,320,car,TTC WARNING,24.1,2.5,568.1,470.2,636.8,526.3
2167,321,truck,VEHICLE TOO CLOSE,10.3,,759.7,354.8,1037.7,582.9
2168,313,car,FRONT OBJECT,11.8,,652.9,464.0,771.0,578.5
2168,320,car,FRONT OBJECT,23.3,1.8,564.5,470.1,635.6,528.1
2168,320,car,TTC WARNING,23.3,1.8,564.5,470.1,635.6,528.1
2168,321,truck,VEHICLE TOO CLOSE,10.3,,761.7,355.5,1038.7,582.6
2169,313,car,FRONT OBJECT,11.7,18.9,652.1,463.6,771.3,579.5
2169,320,car,FRONT OBJECT,22.1,1.2,560.7,470.0,635.5,531.0
2169,320,car,TTC WARNING,22.1,1.2,560.7,470.0,635.5,531.0
2169,321,truck,VEHICLE TOO CLOSE,10.4,,764.2,358.5,1038.9,582.6
2170,313,car,FRONT OBJECT,11.6,14.2,651.8,463.8,771.6,580.4
2170,320,car,FRONT OBJECT,21.5,1.0,556.7,469.5,633.6,532.4
2170,320,car,TTC WARNING,21.5,1.0,556.7,469.5,633.6,532.4
2170,321,truck,VEHICLE TOO CLOSE,10.4,,764.2,359.5,1039.9,583.7
2171,313,car,FRONT OBJECT,11.7,15.7,652.0,464.0,770.7,579.6
2171,320,car,FRONT OBJECT,21.2,0.9,553.1,468.8,631.3,532.6
2171,320,car,TTC WARNING,21.2,0.9,553.1,468.8,631.3,532.6
2171,321,truck,VEHICLE TOO CLOSE,10.5,,765.1,360.0,1041.1,583.9
2172,313,car,FRONT OBJECT,11.8,,652.6,464.3,769.8,578.3
2172,320,car,FRONT OBJECT,20.4,0.9,549.1,468.3,629.8,534.4
2172,320,car,TTC WARNING,20.4,0.9,549.1,468.3,629.8,534.4
2172,321,truck,VEHICLE TOO CLOSE,10.4,,765.4,359.5,1042.6,583.7
2173,313,car,FRONT OBJECT,11.9,,653.0,464.5,770.0,578.3
2173,320,car,FRONT OBJECT,20.0,0.9,545.4,468.4,628.0,535.9
2173,320,car,TTC WARNING,20.0,0.9,545.4,468.4,628.0,535.9
2173,321,truck,VEHICLE TOO CLOSE,10.4,,764.7,358.1,1044.1,583.7
2174,313,car,FRONT OBJECT,11.9,,653.4,464.5,770.0,578.0
2174,320,car,FRONT OBJECT,19.3,0.9,541.5,466.8,627.0,536.7
2174,320,car,TTC WARNING,19.3,0.9,541.5,466.8,627.0,536.7
2174,321,truck,VEHICLE TOO CLOSE,10.2,,763.9,355.3,1047.2,584.1
2175,313,car,FRONT OBJECT,11.8,,653.1,464.5,770.1,578.5
2175,320,car,FRONT OBJECT,18.9,1.0,537.9,466.3,625.2,537.8
2175,320,car,TTC WARNING,18.9,1.0,537.9,466.3,625.2,537.8
2175,321,truck,VEHICLE TOO CLOSE,10.1,,763.6,353.5,1048.8,584.1
2176,313,car,FRONT OBJECT,11.8,,652.8,464.2,770.2,578.8
2176,320,car,FRONT OBJECT,18.0,0.9,532.4,465.1,623.5,540.1
2176,320,car,TTC WARNING,18.0,0.9,532.4,465.1,623.5,540.1
2176,321,truck,VEHICLE TOO CLOSE,10.1,12.9,762.8,352.7,1049.5,584.8
2177,313,car,FRONT OBJECT,11.8,,652.8,464.0,770.1,578.6
2177,320,car,FRONT OBJECT,17.4,0.9,528.1,465.1,622.1,542.6
2177,320,car,TTC WARNING,17.4,0.9,528.1,465.1,622.1,542.6
2177,321,truck,VEHICLE TOO CLOSE,10.1,8.8,763.2,352.3,1049.5,584.5
2178,313,car,FRONT OBJECT,11.8,,652.8,464.4,770.0,579.1
2178,320,car,FRONT OBJECT,16.9,1.0,522.8,463.8,619.3,543.7
2178,320,car,TTC WARNING,16.9,1.0,522.8,463.8,619.3,543.7
2178,321,truck,VEHICLE TOO CLOSE,10.0,6.2,763.1,352.0,1050.2,585.4
2179,313,car,FRONT OBJECT,11.6,,652.3,464.8,770.6,580.8
2179,320,car,FRONT OBJECT,16.6,1.0,518.9,463.7,616.8,545.0
2179,320,car,TTC WARNING,16.6,1.0,518.9,463.7,616.8,545.0
2179,321,truck,VEHICLE TOO CLOSE,10.0,5.7,763.1,351.6,1051.3,586.6
2180,313,car,FRONT OBJECT,11.7,,652.5,465.0,769.9,580.4
2180,320,car,FRONT OBJECT,16.2,1.0,514.0,463.0,614.1,546.4
2180,320,car,TTC WARNING,16.2,1.0,514.0,463.0,614.1,546.4
2180,321,truck,VEHICLE TOO CLOSE,10.0,5.7,764.2,353.5,1050.8,587.7
2181,313,car,FRONT OBJECT,12.0,,653.1,465.0,768.5,577.9
2181,320,car,FRONT OBJECT,16.0,1.0,509.8,462.8,611.3,547.3
2181,320,car,TTC WARNING,16.0,1.0,509.8,462.8,611.3,547.3
2181,321,truck,VEHICLE TOO CLOSE,9.9,6.3,763.5,353.5,1051.3,589.2
2182,313,car,FRONT OBJECT,12.0,,653.3,464.8,768.3,577.1
2182,320,car,FRONT OBJECT,15.6,1.1,504.2,462.4,607.9,548.9
2182,320,car,TTC WARNING,15.6,1.1,504.2,462.4,607.9,548.9
2182,321,truck,VEHICLE TOO CLOSE,10.0,8.3,765.1,353.4,1051.9,588.3
2183,313,car,FRONT OBJECT,12.0,,653.2,464.7,768.7,577.3
2183,320,car,FRONT OBJECT,15.0,1.1,497.0,461.8,604.7,551.7
2183,320,car,TTC WARNING,15.0,1.1,497.0,461.8,604.7,551.7
2183,321,truck,VEHICLE TOO CLOSE,10.0,14.5,765.0,353.3,1051.5,588.0
2184,313,car,FRONT OBJECT,12.1,,653.0,464.8,767.5,576.0
2184,320,car,FRONT OBJECT,14.6,1.1,489.9,461.1,600.6,553.7
2184,320,car,TTC WARNING,14.6,1.1,489.9,461.1,600.6,553.7
2184,321,truck,VEHICLE TOO CLOSE,10.0,,767.3,353.9,1052.8,588.0
2185,313,car,FRONT OBJECT,12.3,,652.9,465.0,766.2,574.6
2185,320,car,FRONT OBJECT,13.9,1.1,482.8,459.4,598.7,556.9
2185,320,car,TTC WARNING,13.9,1.1,482.8,459.4,598.7,556.9
2185,321,truck,VEHICLE TOO CLOSE,9.9,,766.5,352.0,1054.3,588.4
2186,313,car,FRONT OBJECT,12.3,,652.6,464.6,766.0,574.0
2186,320,car,FRONT OBJECT,13.5,1.1,477.8,458.7,596.4,558.6
2186,320,car,TTC WARNING,13.5,1.1,477.8,458.7,596.4,558.6
2186,321,truck,VEHICLE TOO CLOSE,9.8,16.3,766.6,350.9,1055.7,588.7
2187,313,car,FRONT OBJECT,12.4,,652.3,464.4,765.7,573.5
2187,320,car,FRONT OBJECT,12.8,0.9,469.4,457.4,594.5,562.9
2187,320,car,TTC WARNING,12.8,0.9,469.4,457.4,594.5,562.9
2187,321,truck,VEHICLE TOO CLOSE,9.9,,768.4,350.8,1054.8,586.4
2188,313,car,FRONT OBJECT,12.5,,652.2,464.4,765.3,572.8
2188,320,car,FRONT OBJECT,12.4,0.9,462.2,456.4,590.9,565.1
2188,320,car,TTC WARNING,12.4,0.9,462.2,456.4,590.9,565.1
2188,321,truck,VEHICLE TOO CLOSE,10.0,,769.1,350.8,1054.4,585.3
2189,313,car,FRONT OBJECT,12.5,,651.9,464.2,764.6,571.9
2189,320,car,FRONT OBJECT,11.7,0.8,452.3,454.7,588.3,570.1
2189,320,car,TTC WARNING,11.7,0.8,452.3,454.7,588.3,570.1
2189,321,truck,VEHICLE TOO CLOSE,10.0,,769.8,351.2,1054.5,584.9
2190,313,car,FRONT OBJECT,12.6,,651.6,464.2,764.1,571.5
2190,320,car,FRONT OBJECT,11.3,0.7,444.1,453.3,584.6,572.9
2190,320,car,TTC WARNING,11.3,0.7,444.1,453.3,584.6,572.9
2190,321,truck,VEHICLE TOO CLOSE,9.9,,768.7,350.1,1056.6,586.4
2191,313,car,FRONT OBJECT,12.7,,651.7,464.3,763.5,570.6
2191,321,truck,VEHICLE TOO CLOSE,9.8,,768.3,348.6,1058.1,586.7
2192,313,car,FRONT OBJECT,12.8,,651.9,464.3,763.2,569.9
2192,321,truck,VEHICLE TOO CLOSE,9.7,15.7,767.0,347.0,1060.2,588.4
2193,313,car,FRONT OBJECT,12.7,,651.2,464.0,763.5,570.5
2193,321,truck,VEHICLE TOO CLOSE,9.6,10.6,767.2,346.3,1062.9,590.2
2194,313,car,FRONT OBJECT,12.6,,651.0,463.9,763.6,570.6
2194,321,truck,VEHICLE TOO CLOSE,9.5,7.8,767.8,345.5,1065.0,591.1
2195,313,car,FRONT OBJECT,12.6,,650.6,463.9,763.1,570.7
2196,313,car,FRONT OBJECT,12.7,,650.6,463.9,762.5,570.1
2196,321,truck,VEHICLE TOO CLOSE,9.7,,771.9,346.6,1064.9,588.7
2197,313,car,FRONT OBJECT,12.7,,650.5,463.8,762.7,570.5
2198,313,car,FRONT OBJECT,12.7,,650.4,463.8,762.6,570.5
2199,313,car,FRONT OBJECT,12.6,,650.2,463.6,762.8,570.8
2200,313,car,FRONT OBJECT,12.6,,650.5,463.6,762.9,570.7
2200,320,car,VEHICLE TOO CLOSE,7.3,0.7,303.2,441.8,523.3,627.5
2200,320,car,TTC WARNING,7.3,0.7,303.2,441.8,523.3,627.5
2201,313,car,FRONT OBJECT,12.6,,650.4,463.5,762.6,570.7
2201,320,car,VEHICLE TOO CLOSE,7.1,0.6,282.6,442.4,509.1,632.0
2201,320,car,TTC WARNING,7.1,0.6,282.6,442.4,509.1,632.0
2202,313,car,FRONT OBJECT,12.7,,650.7,463.5,762.2,570.0
2202,320,car,VEHICLE TOO CLOSE,7.0,0.6,261.0,439.7,494.9,633.0
2202,320,car,TTC WARNING,7.0,0.6,261.0,439.7,494.9,633.0
2203,313,car,FRONT OBJECT,12.8,,651.2,463.6,761.7,569.3
2203,320,car,VEHICLE TOO CLOSE,6.3,0.5,227.0,434.7,488.1,649.5
2203,320,car,TTC WARNING,6.3,0.5,227.0,434.7,488.1,649.5
2204,313,car,FRONT OBJECT,12.7,,650.1,463.2,760.9,569.1
2204,320,car,VEHICLE TOO CLOSE,5.8,0.5,192.6,430.5,478.0,663.9
2204,320,car,TTC WARNING,5.8,0.5,192.6,430.5,478.0,663.9
2204,321,truck,VEHICLE TOO CLOSE,9.4,,775.3,339.6,1077.0,589.0
2205,313,car,FRONT OBJECT,12.8,,650.1,462.8,760.2,568.1
2205,320,car,VEHICLE TOO CLOSE,5.4,0.4,154.4,429.1,464.1,680.3
2205,320,car,TTC WARNING,5.4,0.4,154.4,429.1,464.1,680.3
2205,321,truck,VEHICLE TOO CLOSE,9.3,,774.3,337.9,1077.5,588.9
2206,313,car,FRONT OBJECT,12.8,,649.8,462.7,760.1,568.3
2206,320,car,VEHICLE TOO CLOSE,4.8,0.4,107.2,426.2,453.0,705.6
2206,320,car,TTC WARNING,4.8,0.4,107.2,426.2,453.0,705.6
2206,321,truck,VEHICLE TOO CLOSE,9.3,,774.3,336.3,1078.6,588.4
2207,313,car,FRONT OBJECT,12.9,,650.2,462.7,759.7,567.6
2207,320,car,VEHICLE TOO CLOSE,4.6,0.4,58.8,421.5,430.1,716.4
2207,320,car,TTC WARNING,4.6,0.4,58.8,421.5,430.1,716.4
2207,321,truck,VEHICLE TOO CLOSE,9.2,,773.9,334.5,1080.1,588.7
2208,313,car,FRONT OBJECT,12.8,,650.3,462.5,760.0,567.6
2208,320,car,VEHICLE TOO CLOSE,4.4,0.4,28.8,414.9,416.3,719.3
2208,320,car,TTC WARNING,4.4,0.4,28.8,414.9,416.3,719.3
2208,321,truck,VEHICLE TOO CLOSE,9.2,6.1,774.3,334.5,1080.0,588.8
2209,313,car,FRONT OBJECT,12.8,,650.4,462.5,760.3,568.0
2209,320,car,VEHICLE TOO CLOSE,4.4,0.4,6.7,411.1,402.7,720.0
2209,320,car,TTC WARNING,4.4,0.4,6.7,411.1,402.7,720.0
2209,321,truck,VEHICLE TOO CLOSE,9.1,5.6,773.6,333.4,1081.1,589.8
2210,313,car,FRONT OBJECT,12.9,,651.6,462.6,760.7,567.4
2210,320,car,VEHICLE TOO CLOSE,4.3,0.4,0.0,402.5,392.0,720.0
2210,320,car,TTC WARNING,4.3,0.4,0.0,402.5,392.0,720.0
2211,313,car,FRONT OBJECT,12.9,,652.3,462.6,761.2,567.4
2211,320,car,VEHICLE TOO CLOSE,4.1,0.4,0.0,392.7,381.3,720.0
2211,320,car,TTC WARNING,4.1,0.4,0.0,392.7,381.3,720.0
2212,313,car,FRONT OBJECT,12.9,,652.9,462.7,761.2,567.1
2212,320,car,VEHICLE TOO CLOSE,4.0,0.6,0.0,379.3,369.0,720.0
2212,320,car,TTC WARNING,4.0,0.6,0.0,379.3,369.0,720.0
2213,313,car,FRONT OBJECT,13.1,,654.1,462.7,761.2,565.8
2213,320,car,VEHICLE TOO CLOSE,3.7,0.6,0.0,354.2,346.9,716.8
2213,320,car,TTC WARNING,3.7,0.6,0.0,354.2,346.9,716.8
2214,313,car,FRONT OBJECT,13.1,,654.9,462.7,761.8,565.6
2215,313,car,FRONT OBJECT,13.1,,655.8,462.8,763.1,566.1
2216,313,car,FRONT OBJECT,13.0,,656.2,462.6,763.7,566.2
2217,313,car,FRONT OBJECT,12.8,,656.0,462.9,765.3,568.6
2218,313,car,FRONT OBJECT,12.7,,656.3,462.7,765.8,568.9
2219,313,car,FRONT OBJECT,13.1,,658.5,462.8,764.9,565.6
2219,321,truck,VEHICLE TOO CLOSE,8.5,,778.8,322.2,1104.5,596.5
2220,313,car,FRONT OBJECT,13.4,,660.5,462.6,765.4,563.7
2220,321,truck,VEHICLE TOO CLOSE,8.6,,781.6,323.3,1103.4,596.3
2221,313,car,FRONT OBJECT,13.4,,661.6,462.5,766.6,563.3
2221,321,truck,VEHICLE TOO CLOSE,8.5,,784.2,322.0,1106.7,596.5
2222,313,car,FRONT OBJECT,13.3,,662.1,462.5,768.0,564.2
2222,321,truck,VEHICLE TOO CLOSE,8.3,,785.3,321.3,1114.5,604.6
2223,313,car,FRONT OBJECT,13.2,,662.5,461.7,769.0,564.1
2223,321,truck,VEHICLE TOO CLOSE,8.1,2.5,785.6,320.1,1118.2,609.6
2223,321,truck,TTC WARNING,8.1,2.5,785.6,320.1,1118.2,609.6
2224,313,car,FRONT OBJECT,13.1,,663.5,461.3,770.6,564.5
2224,321,truck,VEHICLE TOO CLOSE,8.1,2.6,788.0,321.1,1117.4,609.9
2224,321,truck,TTC WARNING,8.1,2.6,788.0,321.1,1117.4,609.9
2225,313,car,FRONT OBJECT,13.2,,665.4,460.9,771.5,563.0
2225,321,truck,VEHICLE TOO CLOSE,8.2,3.3,793.8,321.1,1116.4,605.2
2226,313,car,FRONT OBJECT,13.4,,667.6,460.5,772.6,561.3
2226,321,truck,VEHICLE TOO CLOSE,8.2,4.2,796.1,321.7,1116.5,605.8
2227,313,car,FRONT OBJECT,13.4,,669.2,459.9,774.4,560.9
2227,321,truck,VEHICLE TOO CLOSE,8.2,5.1,797.7,321.3,1118.2,607.7
2228,313,car,FRONT OBJECT,13.5,,671.1,458.7,775.4,558.6
2228,321,truck,VEHICLE TOO CLOSE,8.2,6.2,803.4,321.5,1121.2,608.1
2229,313,car,FRONT OBJECT,13.4,,672.7,459.3,777.7,560.1
2229,321,truck,VEHICLE TOO CLOSE,8.2,7.8,807.5,320.8,1122.7,607.1
2230,313,car,FRONT OBJECT,13.2,,673.7,459.3,779.8,561.4
2230,321,truck,VEHICLE TOO CLOSE,8.2,,810.7,320.7,1124.5,607.1
2231,313,car,FRONT OBJECT,13.1,,674.6,459.1,781.8,562.4
2231,321,truck,VEHICLE TOO CLOSE,8.1,,812.4,319.6,1126.3,607.8
2232,313,car,FRONT OBJECT,13.3,,677.3,459.0,782.7,560.6
2232,321,truck,VEHICLE TOO CLOSE,8.2,,821.3,319.1,1129.8,604.1
2233,313,car,FRONT OBJECT,13.4,,679.7,459.1,784.3,559.8
2233,321,truck,VEHICLE TOO CLOSE,8.3,,825.8,318.7,1130.1,600.7
2234,313,car,FRONT OBJECT,13.8,,683.4,458.5,785.2,556.1
2234,321,truck,VEHICLE TOO CLOSE,8.3,,825.3,316.9,1130.8,600.1
2235,313,car,FRONT OBJECT,14.0,,685.4,458.2,786.8,555.0
2235,321,truck,VEHICLE TOO CLOSE,8.3,,829.5,316.3,1134.5,599.1
2236,313,car,FRONT OBJECT,14.0,,687.6,458.1,788.9,554.3
2236,321,truck,VEHICLE TOO CLOSE,8.2,,832.0,315.1,1139.5,600.5
2237,313,car,FRONT OBJECT,14.1,,689.7,457.9,790.8,553.6
2237,321,truck,VEHICLE TOO CLOSE,8.0,,832.1,312.0,1145.5,604.1
2238,313,car,FRONT OBJECT,14.2,,692.0,457.8,792.9,552.7
2238,321,truck,VEHICLE TOO CLOSE,8.1,,837.4,311.2,1147.4,600.6
2239,313,car,FRONT OBJECT,14.2,,693.9,458.2,795.7,553.6
2239,321,truck,VEHICLE TOO CLOSE,8.2,,844.1,311.5,1149.1,596.5
2240,313,car,FRONT OBJECT,14.3,,696.2,458.5,797.8,553.2
2240,321,truck,VEHICLE TOO CLOSE,8.1,,843.9,310.4,1152.4,598.2
2241,313,car,FRONT OBJECT,14.2,,698.0,457.9,800.7,553.1
2241,321,truck,VEHICLE TOO CLOSE,8.1,12.4,844.3,308.7,1154.8,598.4
2242,313,car,FRONT OBJECT,14.3,,700.4,457.4,803.1,552.1
2242,321,truck,VEHICLE TOO CLOSE,8.0,8.8,846.2,306.6,1157.5,597.5
2243,313,car,FRONT OBJECT,14.3,,702.6,457.5,805.2,551.6
2243,321,truck,VEHICLE TOO CLOSE,7.9,7.5,846.4,304.1,1160.8,598.6
2244,313,car,FRONT OBJECT,14.4,,705.3,457.6,807.8,551.4
2244,321,truck,VEHICLE TOO CLOSE,7.9,7.5,847.6,301.7,1164.1,599.2
